swim,bike,run
20.8725,47.4049,31.7226
19.3835,47.4606,33.1559
20.0622,47.6344,32.3034
19.1083,47.4876,33.4041
21.3330,45.4491,33.2179
18.1515,47.9219,33.9265
24.1471,44.9712,30.8817
23.8227,44.0550,32.1223
19.5032,47.8371,32.6597
21.7729,46.1821,32.0450
21.0371,46.9353,32.0276
19.2046,43.8172,36.9782
21.3582,46.0773,32.5646
22.3822,49.8261,27.7918
19.9790,49.5507,30.4703
19.8401,49.8436,30.3164
20.5217,48.3246,31.1536
21.0563,46.4483,32.4954
21.0502,47.3168,31.6330
19.4403,47.5297,33.0301
22.5181,47.0791,30.4028
22.8961,45.1448,31.9591
21.6969,46.2936,32.0095
24.4331,45.0393,30.5276
24.3102,44.1560,31.5338
22.6706,45.4904,31.8390
19.5112,45.6777,34.8111
20.7712,49.0439,30.1849
20.9071,46.7267,32.3662
22.0330,49.0493,28.9177
22.7307,47.6312,29.6381
22.5689,47.3875,30.0435
21.8842,46.5025,31.6132
21.9106,47.5766,30.5129
21.0563,50.0290,28.9147
25.7239,46.5054,27.7707
23.5440,47.0655,29.3906
21.8711,45.9800,32.1489
21.5535,48.5233,29.9231
23.2273,46.7418,30.0309
20.5924,45.6778,33.7298
24.0643,46.6513,29.2843
20.4222,46.5020,33.0758
23.7102,47.2485,29.0413
21.2875,44.1123,34.6002
18.3091,44.7905,36.9004
24.4863,47.2472,28.2665
19.1007,45.5485,35.3508
24.3152,45.3133,30.3716
22.3631,44.5788,33.0581
21.2581,43.7743,34.9676
22.4118,48.3258,29.2623
17.6492,48.5966,33.7541
21.3242,49.7201,28.9557
21.7602,48.4163,29.8235
20.4967,51.1213,28.3820
18.2432,49.9337,31.8231
15.7926,50.3007,33.9067
20.1974,48.5830,31.2195
19.3660,51.7353,28.8987
18.2993,50.3519,31.3488
19.7926,48.8825,31.3249
19.6301,46.5656,33.8043
20.9043,48.7359,30.3597
21.1866,46.6783,32.1351
19.8908,44.5767,35.5325
24.1330,45.2126,30.6543
21.4795,44.6505,33.8700
18.9945,49.0491,31.9564
18.3013,51.4395,30.2592
22.0070,49.3699,28.6231
21.7498,46.1323,32.1179
16.0861,50.9449,32.9690
19.4915,47.4124,33.0960
20.0702,48.9359,30.9939
22.3749,48.1749,29.4502
18.7988,49.8437,31.3574
18.1979,48.4173,33.3848
19.9013,48.0421,32.0566
21.1242,47.2163,31.6595
16.9484,49.5351,33.5165
21.9808,45.9200,32.0991
20.6958,47.2382,32.0660
16.0474,49.7412,34.2114
19.9977,46.3988,33.6034
25.5686,47.8207,26.6106
21.0386,47.1811,31.7803
21.2935,47.9381,30.7684
21.2325,44.4493,34.3182
18.6661,45.7233,35.6107
18.3481,48.0082,33.6436
21.5076,47.3746,31.1178
20.2515,46.8451,32.9034
21.2898,46.9037,31.8065
18.3951,47.0145,34.5904
20.6364,46.2144,33.1492
20.1707,45.1856,34.6436
22.1576,43.4375,34.4049
17.7841,49.7221,32.4938
21.5203,49.1673,29.3124
19.6062,49.2661,31.1277
22.4414,46.3136,31.2450
21.2563,48.2430,30.5007
20.4434,49.9029,29.6538
16.8700,47.4085,35.7215
18.1289,49.8824,31.9888
17.8429,49.0708,33.0863
19.6951,47.5864,32.7184
22.4877,47.0431,30.4693
16.2064,50.5061,33.2875
22.8274,45.5111,31.6615
18.4317,49.9763,31.5920
21.6825,47.2721,31.0454
20.9452,46.9662,32.0887
18.0638,49.0588,32.8774
20.5780,48.1734,31.2486
18.3352,46.7503,34.9145
18.4006,46.9770,34.6224
20.6150,45.2278,34.1572
19.1273,49.2303,31.6425
23.5249,46.9505,29.5246
22.8404,47.9735,29.1861
21.7429,48.7635,29.4936
21.6892,48.3473,29.9635
19.0212,49.5939,31.3849
19.6011,47.6265,32.7724
20.7516,48.7491,30.4993
18.4666,47.6605,33.8728
23.1307,44.7140,32.1553
18.4548,49.3804,32.1648
23.2086,47.7230,29.0684
21.4683,50.7582,27.7735
19.2505,44.5323,36.2171
21.1279,49.1382,29.7338
21.4302,46.9561,31.6137
21.4788,49.1344,29.3868
17.9143,48.2341,33.8516
20.3813,47.5783,32.0403
23.0207,44.1985,32.7808
25.6179,44.1848,30.1973
23.3095,47.2753,29.4153
19.8090,46.9108,33.2803
21.3659,48.1707,30.4634
20.1004,48.2004,31.6992
22.8485,45.3578,31.7937
26.3055,44.1428,29.5518
22.8934,45.1297,31.9769
21.5445,44.7228,33.7327
22.3490,44.5688,33.0821
23.6127,47.2894,29.0979
23.7449,47.1871,29.0679
23.8831,46.2839,29.8330
22.0042,44.3302,33.6656
23.7383,46.8951,29.3666
19.8525,51.4959,28.6516
28.5177,43.1881,28.2942
22.3455,46.8594,30.7951
23.2968,44.1633,32.5398
25.6990,43.4542,30.8468
22.7891,48.0099,29.2010
22.7964,45.8498,31.3538
20.7039,39.4744,39.8217
22.5240,48.1937,29.2824
20.3317,47.5424,32.1259
19.4955,49.3635,31.1410
20.4944,48.2990,31.2066
21.5008,48.9198,29.5794
23.4393,44.8205,31.7402
18.1638,48.6388,33.1974
24.1211,45.3234,30.5556
19.4159,45.6565,34.9275
19.7157,49.1965,31.0878
21.7515,49.4936,28.7549
21.9479,49.7128,28.3392
21.7834,47.6481,30.5685
16.9892,50.2748,32.7360
18.9493,50.3045,30.7463
20.2832,50.3009,29.4159
17.9028,49.4885,32.6087
22.3940,43.6839,33.9221
21.1078,46.4668,32.4253
18.0142,45.0354,36.9504
17.1038,48.9352,33.9610
19.0476,50.6483,30.3040
22.7754,48.7304,28.4941
19.2538,49.3837,31.3625
18.3053,49.7305,31.9642
16.2477,53.9400,29.8123
21.1784,47.0061,31.8155
22.1963,47.7492,30.0545
23.5340,45.9415,30.5246
20.8561,45.9052,33.2387
18.2570,46.7958,34.9472
22.5266,45.7514,31.7220
21.1216,47.2819,31.5965
20.8333,49.3376,29.8291
21.4860,46.1281,32.3858
22.1878,44.5098,33.3024
30.4374,42.6788,26.8838
19.5779,50.1749,30.2472
20.8203,48.0166,31.1632
21.6038,48.1355,30.2607
20.8065,47.0292,32.1643
18.7961,46.3905,34.8134
19.7165,48.5120,31.7716
19.1341,49.0172,31.8487
19.4613,50.2917,30.2470
19.5488,48.6922,31.7590
16.1365,49.5186,34.3449
19.8356,49.0350,31.1294
19.3061,50.7795,29.9144
19.6633,45.2245,35.1122
24.4045,43.7031,31.8924
20.6798,46.9433,32.3770
19.3566,45.9047,34.7387
18.2098,49.7251,32.0651
23.1547,46.3740,30.4713
20.1696,45.6386,34.1918
22.5448,48.9603,28.4950
22.8058,44.9349,32.2594
22.6212,47.2771,30.1017
20.2925,51.0693,28.6382
20.8150,48.0100,31.1750
23.2118,47.4454,29.3428
23.1168,45.0464,31.8368
20.6948,44.8960,34.4092
21.4799,47.1391,31.3809
24.0159,46.3463,29.6378
18.8993,45.9329,35.1678
20.7622,47.4073,31.8306
21.9694,48.5994,29.4312
22.7362,45.6223,31.6415
19.6198,46.6318,33.7483
21.6465,47.1131,31.2404
23.6301,45.3332,31.0367
23.9005,46.3706,29.7289
21.4339,48.1705,30.3956
19.0637,46.7716,34.1646
20.2933,47.6285,32.0782
18.0970,46.5278,35.3752
23.4292,45.9098,30.6610
25.6224,43.4898,30.8878
21.5710,45.7905,32.6385
19.1160,45.6844,35.1996
20.8815,46.3150,32.8035
21.2481,45.3167,33.4352
21.9524,48.1116,29.9361
20.1267,47.0104,32.8629
21.7161,46.0461,32.2378
25.0248,43.1655,31.8097
20.9061,45.7790,33.3149
21.6607,47.0927,31.2466
24.2137,46.0470,29.7393
20.8495,43.3161,35.8344
23.3323,45.2752,31.3925
20.1449,46.2734,33.5818
24.2689,44.7822,30.9489
22.1422,44.2635,33.5943
24.2284,45.7716,30.0000
18.7008,48.4971,32.8021
21.3855,43.0823,35.5321
21.3136,46.4896,32.1967
20.0844,48.9813,30.9343
18.7719,48.7602,32.4678
21.3204,50.0983,28.5813
21.4121,47.1205,31.4674
19.7112,47.0044,33.2844
15.4844,53.1103,31.4052
21.9588,45.8186,32.2226
23.8633,44.4089,31.7278
21.4180,49.1268,29.4552
18.5507,50.0604,31.3889
19.0223,52.4621,28.5156
18.3009,49.6639,32.0352
18.8620,48.1901,32.9478
19.4925,47.8778,32.6297
21.7988,48.8012,29.4001
20.1410,48.6517,31.2072
17.9619,47.5400,34.4981
23.1185,47.2382,29.6433
21.3501,50.5034,28.1465
19.7340,48.4256,31.8404
17.2504,49.4314,33.3182
22.0562,48.7079,29.2360
17.1577,49.9605,32.8818
16.2058,50.0734,33.7208
21.9750,49.1373,28.8877
22.0543,45.3370,32.6087
22.4685,46.5296,31.0018
22.1440,45.7707,32.0853
15.9405,45.9694,38.0901
19.5026,48.0923,32.4051
19.1094,45.9666,34.9240
18.2905,47.0433,34.6662
20.9064,44.8140,34.2796
18.4474,43.2914,38.2612
18.3836,58.3870,23.2294
16.7659,50.0745,33.1596
19.0424,48.7086,32.2490
20.7108,48.1525,31.1367
19.5365,49.1773,31.2862
21.4728,48.7497,29.7775
24.3132,47.1726,28.5142
16.4166,49.4998,34.0837
19.6753,49.3841,30.9406
20.4109,54.1536,25.4355
16.2629,51.2773,32.4598
20.1533,48.1007,31.7460
21.6148,46.5162,31.8690
20.3759,48.7365,30.8877
16.8513,48.7918,34.3569
25.4611,45.1813,29.3575
23.1471,44.3039,32.5490
21.0917,48.8288,30.0795
21.1538,47.4093,31.4368
18.7902,49.0611,32.1487
18.0738,49.4302,32.4960
19.4536,50.0549,30.4915
19.6316,48.8851,31.4833
17.5735,51.5992,30.8273
20.6828,47.6420,31.6753
24.4444,46.8877,28.6678
21.1009,48.7516,30.1475
20.6533,49.5931,29.7536
21.1758,46.7609,32.0633
18.0391,48.0380,33.9228
19.5564,49.6651,30.7785
24.2550,45.5412,30.2038
22.3289,47.0532,30.6178
18.6084,48.5206,32.8710
18.6031,52.2717,29.1252
22.6199,46.7062,30.6739
22.1700,48.1952,29.6348
21.7460,46.3456,31.9083
18.5072,47.3079,34.1850
21.7077,42.6296,35.6627
20.8333,48.6817,30.4849
18.3752,48.4161,33.2086
18.0222,48.6000,33.3778
20.4341,42.8492,36.7168
18.7136,48.0131,33.2733
22.2622,47.0345,30.7032
21.0309,45.9174,33.0517
24.5111,46.6107,28.8782
20.1963,48.3539,31.4498
23.4736,48.0105,28.5159
20.3031,46.3409,33.3560
20.7334,46.6388,32.6279
20.1329,47.2735,32.5935
21.9518,44.8728,33.1755
21.0509,46.1801,32.7690
21.7287,46.3895,31.8818
22.5529,47.1877,30.2594
25.9894,43.0265,30.9841
24.5007,45.6065,29.8928
17.9288,48.6594,33.4118
21.8046,42.8008,35.3946
22.0121,44.6313,33.3566
22.9269,45.4636,31.6095
20.8333,46.5309,32.6358
17.4918,50.0545,32.4537
24.3179,47.9036,27.7784
20.0659,49.3115,30.6226
17.1685,48.5878,34.2437
19.0571,49.3329,31.6100
23.9175,45.8383,30.2442
18.2839,51.4283,30.2878
19.3467,46.7966,33.8567
26.7921,43.8286,29.3793
23.1462,45.1869,31.6670
16.2947,47.9986,35.7067
22.2880,49.2865,28.4256
21.3075,48.1654,30.5272
17.2347,48.4430,34.3223
19.6828,50.4893,29.8279
20.9250,47.1121,31.9629
21.6574,47.4194,30.9232
20.1813,47.6459,32.1729
17.1842,47.7340,35.0818
18.7445,47.1397,34.1157
16.5667,47.6933,35.7400
21.0685,46.3162,32.6153
21.6495,46.8750,31.4755
21.0078,46.4153,32.5770
21.1532,47.3862,31.4606
18.4202,49.3058,32.2740
19.4819,48.6867,31.8313
19.6790,46.6792,33.6418
22.4954,45.7792,31.7254
20.9623,46.1217,32.9159
23.2944,46.6575,30.0481
18.7280,47.6505,33.6216
21.5794,49.4359,28.9847
21.2138,46.7038,32.0824
16.7655,48.0554,35.1791
21.4503,47.0755,31.4742
20.2731,47.1449,32.5821
19.2883,48.1513,32.5604
23.6273,48.3314,28.0414
22.5943,44.2454,33.1602
19.4761,47.6414,32.8825
20.4137,45.1958,34.3904
22.3637,46.8743,30.7619
19.6297,47.0405,33.3299
19.5991,46.8010,33.5999
16.8152,47.5238,35.6610
21.0967,46.1070,32.7964
20.2057,44.7095,35.0848
21.9698,46.2835,31.7467
23.3156,44.7836,31.9008
20.6810,48.2321,31.0869
22.7558,44.5235,32.7207
19.3323,51.8473,28.8204
17.7725,50.7955,31.4319
18.5246,49.1987,32.2767
21.1596,47.4359,31.4045
23.9556,48.4782,27.5663
19.3038,48.5873,32.1090
19.1058,48.2407,32.6535
20.7934,48.0611,31.1455
18.0277,48.0299,33.9423
21.7243,44.7479,33.5279
17.1011,48.8728,34.0262
19.8392,48.7940,31.3668
21.1660,48.0227,30.8113
16.8223,47.6443,35.5334
20.4929,48.4105,31.0966
23.8030,45.2218,30.9752
21.8345,46.8193,31.3462
20.1611,51.7058,28.1331
23.0941,49.3011,27.6048
21.0398,47.0930,31.8672
18.3883,50.1339,31.4778
21.3987,46.9845,31.6168
20.5659,46.5263,32.9078
21.7466,49.0639,29.1895
19.1856,46.7207,34.0938
18.4900,47.4776,34.0324
19.8924,47.2527,32.8549
15.8672,51.3324,32.8004
19.7416,48.0181,32.2403
20.1847,45.8235,33.9918
19.0415,46.5364,34.4220
20.0852,46.6681,33.2467
24.0712,47.5215,28.4073
20.6179,44.5829,34.7992
25.6418,43.0217,31.3365
23.9351,43.9826,32.0823
18.2864,44.0634,37.6502
20.2605,44.5214,35.2180
19.7217,43.8219,36.4564
18.3463,47.5028,34.1509
21.3693,45.9462,32.6844
20.9009,46.4489,32.6502
20.0437,47.4017,32.5546
22.7356,48.4616,28.8028
20.5967,51.3207,28.0826
21.5106,47.1611,31.3283
21.8116,44.8100,33.3784
18.0153,42.2703,39.7144
21.3622,45.0614,33.5764
28.9056,43.8430,27.2514
18.8793,47.4205,33.7002
24.2689,47.4081,28.3230
23.5806,46.7261,29.6933
19.3500,48.8284,31.8216
20.2654,46.8971,32.8376
19.9041,48.8013,31.2946
20.7804,47.6660,31.5536
26.0210,43.0115,30.9675
23.8710,46.5335,29.5955
19.3680,43.4712,37.1609
21.5566,44.5026,33.9408
21.0038,47.2831,31.7131
20.8469,50.8813,28.2718
17.0434,49.8876,33.0690
19.7053,46.7786,33.5161
20.2326,47.6798,32.0876
19.4633,48.1599,32.3768
21.5902,45.8016,32.6082
21.3389,48.6841,29.9771
18.2903,50.1398,31.5699
18.5400,50.8581,30.6019
18.5061,50.3878,31.1061
17.7533,50.1055,32.1412
20.9892,48.6142,30.3966
21.5068,47.5938,30.8994
19.4304,49.0433,31.5263
20.1370,46.9863,32.8767
23.9951,45.8730,30.1319
19.0257,50.9116,30.0627
22.8641,49.7623,27.3736
21.7872,47.1442,31.0685
21.4202,48.2714,30.3083
22.6374,46.5587,30.8039
21.8975,49.8801,28.2224
23.2900,46.9418,29.7682
21.6775,46.6269,31.6955
19.6716,48.4872,31.8412
23.9176,47.3923,28.6901
20.1119,48.0579,31.8302
22.1115,49.1403,28.7482
22.4063,44.5946,32.9991
19.9913,47.8925,32.1162
18.0090,47.8845,34.1065
19.2688,46.1048,34.6264
21.0345,45.4232,33.5423
19.8143,46.3272,33.8585
17.6987,47.2239,35.0774
25.7102,44.8630,29.4267
19.0659,50.2623,30.6718
20.8503,49.6107,29.5390
20.4084,47.9154,31.6762
18.5511,49.9879,31.4609
16.4637,51.6276,31.9087
17.4309,49.4341,33.1350
18.4113,48.2089,33.3799
19.4467,47.0899,33.4634
19.6003,46.4512,33.9485
18.3884,49.3040,32.3075
21.1530,49.0464,29.8006
21.1010,47.2745,31.6245
23.0350,46.9671,29.9979
18.3956,49.7745,31.8299
21.5773,43.8752,34.5474
18.9269,43.5140,37.5591
24.0044,47.2659,28.7298
20.3994,47.0637,32.5369
21.2493,49.4111,29.3397
22.0837,47.5469,30.3694
18.8141,48.5861,32.5998
19.3882,48.7404,31.8713
22.5028,48.5251,28.9721
18.1190,48.1948,33.6862
19.6938,44.6525,35.6537
18.8887,46.4752,34.6361
28.9800,43.6686,27.3514
21.7470,43.8985,34.3545
22.0747,46.4657,31.4597
21.7301,44.7979,33.4721
21.4511,47.9463,30.6026
21.1592,46.9529,31.8879
23.3512,45.2239,31.4250
20.6382,46.8194,32.5424
20.3020,46.8747,32.8234
21.9388,44.7962,33.2649
18.9287,48.3105,32.7608
22.8045,47.6105,29.5851
22.2396,48.3309,29.4295
23.9092,44.8726,31.2182
23.0999,43.1989,33.7011
26.9751,43.7015,29.3234
20.5504,41.3661,38.0835
22.3654,46.6634,30.9712
20.1467,48.2590,31.5943
22.3306,46.4201,31.2493
21.3069,46.6599,32.0332
22.5247,46.8719,30.6034
24.1671,46.9379,28.8950
19.8385,46.1053,34.0562
22.6300,46.7125,30.6575
25.0687,46.3755,28.5557
20.1425,46.4000,33.4575
25.7271,44.8469,29.4260
23.9974,45.1426,30.8600
20.9488,44.5499,34.5013
24.8862,44.7346,30.3792
24.8747,45.7405,29.3848
19.0980,50.1308,30.7711
20.2799,50.6384,29.0818
20.5305,50.1453,29.3241
20.2397,46.6690,33.0913
18.1305,55.5543,26.3152
19.4136,48.0190,32.5674
23.1362,46.1048,30.7589
23.7677,47.9693,28.2630
22.7198,45.4174,31.8628
22.9396,47.1794,29.8810
20.7009,45.8019,33.4971
19.7598,49.1584,31.0818
20.0294,50.3783,29.5923
19.4156,48.8952,31.6892
19.7551,43.4716,36.7733
27.7940,42.1162,30.0897
21.8349,47.9567,30.2085
19.1983,49.4290,31.3728
18.9343,49.0721,31.9936
17.5335,49.2846,33.1819
18.5463,47.6207,33.8330
19.0536,51.8928,29.0536
19.1747,48.7329,32.0924
14.7298,51.3840,33.8862
21.6283,50.6425,27.7292
15.4757,50.0533,34.4710
18.0028,46.6345,35.3627
21.2100,46.6699,32.1200
20.4710,46.9565,32.5725
23.5052,48.3539,28.1409
21.3132,48.5088,30.1780
20.8661,48.6915,30.4423
21.8235,47.2467,30.9298
24.4569,46.0022,29.5409
20.3836,47.1677,32.4487
26.4544,45.2250,28.3205
19.9669,45.1627,34.8704
22.2041,47.5431,30.2527
23.0510,45.6135,31.3355
22.9686,47.7140,29.3174
24.0043,44.1324,31.8633
22.7864,46.3806,30.8330
18.9992,48.8355,32.1653
21.2397,49.1377,29.6227
19.2628,44.0544,36.6828
20.9391,46.5221,32.5388
23.3209,44.8495,31.8296
21.6024,44.4667,33.9309
24.4659,47.7306,27.8035
26.7334,43.2114,30.0552
18.6613,49.6599,31.6788
17.7480,49.9883,32.2637
21.7091,49.2457,29.0453
23.7067,48.5503,27.7430
21.8711,47.6779,30.4509
17.7614,49.7096,32.5290
18.3257,46.1933,35.4810
19.5652,49.5586,30.8762
18.8970,47.4916,33.6114
18.6113,47.9563,33.4324
21.5459,46.5604,31.8937
17.5490,53.7910,28.6601
18.3986,48.6223,32.9791
19.7786,46.3223,33.8991
19.3291,51.2535,29.4175
18.4111,48.7331,32.8558
20.1853,49.2611,30.5536
18.9189,49.0581,32.0229
20.2117,51.0408,28.7475
19.8730,48.4180,31.7090
22.7877,45.7716,31.4407
20.4979,45.5705,33.9315
18.9736,50.8188,30.2076
23.4655,46.3927,30.1418
22.5578,45.2041,32.2381
17.6375,50.1566,32.2059
19.1441,49.1339,31.7220
20.8223,48.9721,30.2056
22.9828,46.6160,30.4012
19.4634,47.8812,32.6555
20.1572,46.9182,32.9245
15.6698,48.1515,36.1787
22.9659,48.2721,28.7620
22.4606,47.5919,29.9475
21.2773,43.4832,35.2395
23.2662,46.7772,29.9566
23.6293,49.5450,26.8257
21.6820,47.5854,30.7327
23.8044,45.9857,30.2099
22.0423,44.6999,33.2578
21.4316,47.5673,31.0011
20.2935,45.2692,34.4374
23.1300,47.1869,29.6831
22.2998,47.1409,30.5593
22.3086,44.8629,32.8285
20.9158,44.4020,34.6822
20.8076,47.3990,31.7933
23.4899,47.9634,28.5466
20.1065,48.2232,31.6703
22.7559,43.2208,34.0232
19.6091,45.2247,35.1662
19.3979,47.7393,32.8628
23.0836,45.9283,30.9881
26.4284,44.8512,28.7204
20.7462,47.1641,32.0897
21.7373,46.3951,31.8677
21.9041,45.7382,32.3577
23.1418,44.5335,32.3247
22.0596,47.7088,30.2316
21.4251,43.2542,35.3207
23.6141,45.4278,30.9580
23.8752,44.2671,31.8578
18.9206,48.5844,32.4949
20.7642,48.6687,30.5672
22.3716,46.2774,31.3511
22.4132,48.9185,28.6683
23.7644,49.1917,27.0439
23.5577,46.8979,29.5444
19.7215,48.1150,32.1635
23.2750,45.7708,30.9543
17.4082,48.9071,33.6847
19.5729,50.5724,29.8547
23.2098,45.8255,30.9647
19.6421,47.1150,33.2430
19.5860,47.1787,33.2353
22.3582,46.8632,30.7786
22.8828,48.3105,28.8068
22.9904,46.3299,30.6797
19.9252,48.7722,31.3026
16.2671,50.3684,33.3645
22.8153,48.6807,28.5040
19.7219,49.3859,30.8922
20.0066,46.8399,33.1535
18.1105,47.4229,34.4666
24.5454,45.5935,29.8612
21.5189,48.9467,29.5344
22.5118,44.6375,32.8507
17.9996,51.6102,30.3903
16.2763,49.4920,34.2316
20.7994,48.7071,30.4935
20.1768,45.0161,34.8071
19.3473,49.4365,31.2162
24.1242,49.1740,26.7018
19.0747,48.5528,32.3724
19.8710,45.5811,34.5479
23.3844,48.3337,28.2819
21.1757,45.5355,33.2888
19.0097,49.1158,31.8744
16.8878,49.9456,33.1666
20.6811,47.6865,31.6324
22.2211,48.8779,28.9011
23.4324,47.3480,29.2196
23.0317,46.5463,30.4220
21.7831,45.0266,33.1904
18.5496,50.7766,30.6738
18.8622,49.1271,32.0107
22.4465,48.5165,29.0370
18.1287,48.9631,32.9082
18.0699,50.0770,31.8532
21.1716,47.7988,31.0296
19.2481,48.6408,32.1110
21.1261,46.5095,32.3644
21.1109,47.6654,31.2237
22.1624,47.5772,30.2604
17.9913,48.3967,33.6120
24.8168,46.4052,28.7780
17.4215,48.7119,33.8666
22.5463,44.5381,32.9156
22.2709,45.5053,32.2238
22.8980,46.4235,30.6785
21.3075,46.4221,32.2704
20.4122,48.5750,31.0127
22.7226,45.8359,31.4415
21.3232,46.4129,32.2639
25.9484,40.8612,33.1904
21.4302,47.1286,31.4412
21.8217,46.4910,31.6873
22.9350,43.6936,33.3713
24.1585,43.2984,32.5431
20.5093,48.4974,30.9933
21.4180,50.5389,28.0431
19.8273,49.0187,31.1540
19.1799,47.5831,33.2370
23.6223,45.9194,30.4583
19.9403,47.3155,32.7441
21.0831,45.7037,33.2132
18.2926,49.0266,32.6808
23.6456,45.5909,30.7635
20.5144,46.0585,33.4271
21.5301,45.9843,32.4856
21.2955,47.0835,31.6210
21.6909,41.9166,36.3924
21.3598,47.4273,31.2129
26.5206,45.5392,27.9402
18.3452,44.2777,37.3771
20.2422,45.4764,34.2815
17.2391,49.8602,32.9008
23.6248,45.9302,30.4450
21.0286,46.1538,32.8175
21.0971,46.2814,32.6214
20.9305,48.6032,30.4663
21.7359,45.9929,32.2712
23.8928,46.8743,29.2329
22.0037,45.1415,32.8548
21.0239,45.8591,33.1170
20.4240,46.4135,33.1625
16.0941,58.5890,25.3169
20.0347,48.1413,31.8240
17.9873,50.1093,31.9034
19.9246,49.6113,30.4641
21.8831,44.9757,33.1412
21.9902,48.4880,29.5219
22.7394,45.2004,32.0601
23.0025,47.2799,29.7176
19.2018,47.1816,33.6166
20.0468,47.5141,32.4391
22.1714,46.5972,31.2314
19.5418,48.2791,32.1791
19.7640,50.1700,30.0660
20.1877,49.7072,30.1050
21.6175,46.7931,31.5894
20.5503,48.7885,30.6612
21.2593,48.1607,30.5800
15.9352,50.6198,33.4450
21.1965,47.4973,31.3063
20.9738,47.6537,31.3725
17.2558,51.1965,31.5477
18.3856,46.9756,34.6388
21.9156,45.0974,32.9870
19.2109,49.1915,31.5977
20.8636,47.1412,31.9952
21.4170,48.4610,30.1220
19.0451,46.7136,34.2412
21.7996,44.7160,33.4844
22.3809,45.1711,32.4480
22.1989,47.8357,29.9654
18.2685,44.7636,36.9679
21.9998,48.0341,29.9661
20.4629,45.6872,33.8499
20.8263,43.5603,35.6133
20.0356,48.5477,31.4167
20.8020,44.0235,35.1745
23.0762,43.8610,33.0628
18.7035,49.7974,31.4991
22.5660,46.6120,30.8219
18.7463,49.2691,31.9846
16.7654,49.6921,33.5425
16.5098,48.7945,34.6958
17.0721,46.5456,36.3823
16.1202,51.0018,32.8780
19.4170,49.1210,31.4619
19.8953,50.1480,29.9567
19.1333,47.6556,33.2111
18.9709,49.9730,31.0561
21.2840,48.1000,30.6160
16.6737,46.8989,36.4274
22.9375,47.0024,30.0601
23.0160,45.4166,31.5674
17.6900,50.6428,31.6672
19.4191,44.5859,35.9951
24.4013,45.3040,30.2947
18.2334,44.9847,36.7819
20.7876,48.2926,30.9197
19.4410,46.4575,34.1015
21.2538,48.3749,30.3713
18.5867,50.1663,31.2470
19.8510,47.1388,33.0102
20.0140,48.5621,31.4239
24.4361,46.5116,29.0522
20.4017,47.3392,32.2592
19.1429,48.0595,32.7976
20.9781,46.6507,32.3712
20.7046,47.0823,32.2131
20.2940,47.1227,32.5834
18.6339,48.6339,32.7322
20.0915,48.9976,30.9109
20.3350,47.0045,32.6605
24.3983,44.9781,30.6236
21.9367,46.6938,31.3695
23.2657,44.5970,32.1373
25.3742,45.5813,29.0445
21.8296,44.6370,33.5334
26.7420,45.3199,27.9381
27.9344,44.1405,27.9251
19.4555,48.3654,32.1791
22.4389,48.5790,28.9822
25.3610,46.0597,28.5793
20.7278,44.6454,34.6268
23.4963,45.1787,31.3249
20.9316,43.2304,35.8380
21.7946,49.0618,29.1436
21.7728,48.7577,29.4695
22.9809,48.8716,28.1476
23.7292,45.5605,30.7103
21.4286,47.0673,31.5041
23.3363,46.4508,30.2130
26.3349,45.9899,27.6752
20.6605,48.5998,30.7396
20.9123,45.1976,33.8901
21.2437,45.4301,33.3262
21.3950,48.3444,30.2606
22.3537,51.4551,26.1912
21.5383,46.0748,32.3869
20.9508,45.9428,33.1065
19.9538,46.6044,33.4418
24.6293,47.0502,28.3205
24.3745,43.2339,32.3916
22.0302,45.2860,32.6838
19.1647,42.9894,37.8459
23.0584,46.7081,30.2335
21.1018,45.2632,33.6350
20.7960,43.5579,35.6461
22.6986,51.1143,26.1870
16.9167,51.7738,31.3095
22.4054,46.9221,30.6725
21.0116,49.2437,29.7447
20.7456,48.5476,30.7068
19.9698,46.8283,33.2019
20.5974,48.5526,30.8500
22.3239,47.2781,30.3980
21.2290,46.3876,32.3834
19.9609,48.6254,31.4137
22.8177,46.8793,30.3030
18.9500,47.4407,33.6093
16.0793,50.8110,33.1097
22.9832,45.8301,31.1867
22.8703,52.5231,24.6066
19.1827,51.8638,28.9536
19.1930,49.6767,31.1303
19.6835,49.5428,30.7737
20.6594,49.0189,30.3217
17.3011,50.2393,32.4595
19.6799,47.0131,33.3070
19.1230,48.9602,31.9168
21.0337,45.0707,33.8955
18.4256,46.9610,34.6134
23.6966,46.5526,29.7508
19.0704,47.9497,32.9800
21.1869,51.4375,27.3756
19.6516,48.1018,32.2465
18.9857,47.6921,33.3222
23.2060,46.5119,30.2822
20.8768,46.8147,32.3085
21.0544,47.3258,31.6198
20.0607,47.9462,31.9931
22.8923,45.5405,31.5672
24.0924,44.8247,31.0829
25.1276,45.6316,29.2409
18.7139,48.4542,32.8318
19.1625,49.6184,31.2191
19.4746,48.6155,31.9099
21.6208,44.1454,34.2338
19.9981,43.2802,36.7217
24.4601,49.0872,26.4527
19.4718,47.7200,32.8082
18.5463,49.1325,32.3212
17.8534,52.4764,29.6702
18.8317,47.7154,33.4529
22.0940,46.6928,31.2132
19.7970,48.4079,31.7951
16.8246,49.7204,33.4551
18.7238,48.1616,33.1146
20.8493,49.7860,29.3647
19.6645,49.0057,31.3299
